書名,書籍網址,作者,出版社,ISBN,圖片網址
Quintet of the Hot Club of France,https://www.eslite.com/product/1004262002056338,"REINHARDT, DJANGO",Original Jazz Classics,0025218189521,https://s.eslite.dev/upload/product/l/2680602680008/ec489223.jpg
舊金山熱舞俱樂部,https://www.eslite.com/product/1004152841895821,金格．萊恩哈特/ 史蒂芬．葛拉派里,Reference Recordings,0030911110925,https://s.eslite.dev/Upload/Product/200910/l/633911180760280982.jpg
片片雲彩 (4CD),https://www.eslite.com/product/1004190461666878,強戈．萊因哈特,Membran International GmbH,4011222224712,0
LE JAZZ HOT,https://www.eslite.com/product/1004153191020723,"REINHARDT, DJANGO/ GRAPPELLI, STEPHANE",Sanctuary Records Group Ltd.,5016073776129,0
DJANGOLOGY,https://www.eslite.com/product/1004114031097453,"REINHARDT, DJANGO",上揚國際股份有限公司,4038912140572,0
聖傑曼之夜,https://www.eslite.com/product/1004123081116771,金格．萊恩哈特,環球國際唱片股份有限公司,0044001842726,0
QUIET NIGHTS,https://www.eslite.com/product/1004152851124062,"BATES, DJANGO",Carrot Top Distribution Ltd.,,0
SWING FROM PARIS: JAZZ IN PARIS 12,https://www.eslite.com/product/1004123081136054,"REINHARDT, DJANGO",環球國際唱片股份有限公司,0601215985320,0
GUITAR GENIUS,https://www.eslite.com/product/1004153191139996,"REINHARDT, DJANGO",Sanctuary Records Group Ltd.,5038456123320,0
DJANGOLOGY 49,https://www.eslite.com/product/1004123601143897,"REINHARDT, DJANGO",台灣索尼音樂娛樂股份有限公司,0035629044821,0
IMAGINE,https://www.eslite.com/product/1004156111150191,"REINHARDT, DJANGO",Les Allumes Du Jazz,,0
UN GEANT SUR SON NUAGE VOL.2,https://www.eslite.com/product/1004156111150193,"REINHARDT, DJANGO",Les Allumes Du Jazz,,0
UN GEANT SUR SON NUAGE VOL.3,https://www.eslite.com/product/1004156111150194,"REINHARDT, DJANGO",Les Allumes Du Jazz,,0
SWING DE PARIS (4CD/ + 50 PAGE BOOK),https://www.eslite.com/product/1004144041075983,"REINHARDT, DJANGO",Snapper Music PLC,0082333253223,0
I GOT RHYTHM,https://www.eslite.com/product/1004124661077759,"REINHARD, DJANGO",滾石風雲唱片公司,5032044433150,0
強哥本色,https://www.eslite.com/product/1004123601112161,強哥海因哈特,台灣索尼音樂娛樂股份有限公司,0090266395729,https://s.eslite.dev/upload/product/l/2631108252008/ec18064.jpg
紀念品,https://www.eslite.com/product/1004180681116880,金格萊恩哈特,Francis Dreyfus Music,3460503674424,https://s.eslite.dev/upload/product/l/2631115770007/ec18327.jpg
LOUIS MALLE/ ORIGINAL MUSIC AND DIALOGUE,https://www.eslite.com/product/1004168091119755,"REINHARDT, DJANGO/ PARKER,CHARLIE",NAIVE ASTREE/SILEX/VALOIS AUVIDIS,0822186016121,0
法國之聲,https://www.eslite.com/product/1004180681123664,金格萊恩哈特,Francis Dreyfus Music,3460503672628,https://s.eslite.dev/upload/product/l/2631108580002/ec19003.jpg
法國熱情爵士俱樂部演奏,https://www.eslite.com/product/1004150791128825,,ASV RECORDS,,0
浮雲,https://www.eslite.com/product/1004125831130659,金格萊恩哈特,彗智數位影音有限公司,4710761123066,0
SWING 48: JAZZ IN PARIS 58,https://www.eslite.com/product/1004123081131091,"REINHARDT, DJANGO",環球國際唱片股份有限公司,,0
爵士名人錄 38: 金格萊恩哈特,https://www.eslite.com/product/1004123081160134,金格．萊恩哈特,環球國際唱片股份有限公司,0731451693120,0
So I Write,https://www.eslite.com/product/1004114131470921,"Molver, Nils Petter/ Bates, Django/ Christensen, Jon",ECM RECORDS,,0
PECHE A LA MOUCHE (2CD),https://www.eslite.com/product/1004123081080687,"REINHARDT, DJANGO",環球國際唱片股份有限公司,0042283541825,0
